id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8371276,Rental unit in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,44119876,,Downtown,49.2732,-123.12485,Entire home/apt,195,30,99,2023-10-08,1.0,1,57,3,22-106303
8429321,Rental unit in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 bath,17382128,,Fairview,49.25904,-123.12737,Entire home/apt,170,4,123,2023-12-10,2.23,1,67,35,23-156906
8434517,Home in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,10634725,,Mount Pleasant,49.26132,-123.08084,Entire home/apt,135,7,99,2023-11-13,1.07,1,295,14,18-549595
8541289,Rental unit in Vancouver · ★4.49 · 2 bedrooms · 3 beds · 1 bath,537767,,Downtown,49.27895,-123.12466,Entire home/apt,125,3,116,2023-11-27,1.21,1,123,16,24-157260
8648704,Rental unit in Vancouver · ★4.79 · 1 bedroom · 1 bed · 1 private bath,21227054,,Downtown Eastside,49.27743,-123.10022,Private room,95,3,276,2023-12-06,3.03,2,89,41,20-161763
8685139,Home in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 private bath,409993605,,Kensington-Cedar Cottage,49.25203,-123.08339,Private room,80,4,146,2023-11-12,1.55,1,72,23,23-156410
8721425,Home in Vancouver · ★4.78 · 1 bedroom · 1 shared bath,45774764,,Riley Park,49.24984,-123.11016,Private room,65,6,124,2023-10-21,1.25,1,175,19,22-156206
8743634,Rental unit in Vancouver · ★4.81 · 2 bedrooms · 2 beds · 1 bath,25391127,,Mount Pleasant,49.25945,-123.09143,Entire home/apt,150,3,320,2023-09-25,3.3,1,174,39,23-156651
8802669,Townhouse in Vancouver · ★4.97 · 1 bedroom · 2 beds · 1.5 shared baths,18699423,,Renfrew-Collingwood,49.24067,-123.05099,Private room,90,5,117,2023-11-19,1.19,1,168,3,23-254180
8848127,Condo in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 private bath,8814435,,West End,49.28239,-123.12502,Private room,195,30,62,2018-03-19,0.64,1,89,0,
8941830,Rental unit in Vancouver · ★4.50 · Studio · 1 bed · 1 bath,14988946,,West End,49.2804,-123.13603,Entire home/apt,144,30,183,2023-06-30,1.87,1,52,4,
9450480,Camper/RV in Vancouver · ★4.60 · 1 bedroom · 1 bed · 0 baths,1035917,,Kitsilano,49.27377,-123.14986,Entire home/apt,120,2,10,2023-10-28,0.65,1,360,6,Exempt
9515819,Rental unit in Vancouver · ★4.78 · 1 bedroom · 2 beds · 1 bath,8979425,,Grandview-Woodland,49.27512,-123.06645,Entire home/apt,101,30,105,2018-08-30,1.1,4,118,0,18-609260
9592923,Condo in Vancouver · ★4.83 · 1 bedroom · 2 beds · 1 bath,26915703,,Mount Pleasant,49.26587,-123.0999,Entire home/apt,199,1,101,2023-11-08,1.09,1,180,23,21-158202
9615787,Rental unit in Vancouver · ★4.71 · 1 bedroom · 2 beds · 1 bath,15611109,,Downtown,49.27752,-123.11993,Entire home/apt,130,30,207,2023-10-08,2.13,1,82,4,
9684392,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,27492541,,Kitsilano,49.2674,-123.15509,Entire home/apt,98,30,10,2023-12-06,0.68,1,44,8,
9867831,Townhouse in Vancouver · ★4.94 · 2 bedrooms · 2 beds · 2.5 baths,17432096,,Kitsilano,49.26682,-123.16654,Entire home/apt,285,2,16,2023-11-24,0.5,3,263,7,23-156692
9901027,Boutique hotel in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,48804113,,Downtown Eastside,49.28198,-123.1112,Private room,137,1,179,2023-11-26,1.85,6,161,19,Exempt
10598712,Condo in Vancouver · ★4.95 · 2 bedrooms · 3 beds · 2 baths,8763079,,West End,49.28301,-123.12357,Entire home/apt,254,30,66,2023-04-14,0.71,2,264,2,Long term
10619943,Home in Vancouver · ★4.95 · 2 bedrooms · 3 beds · 1.5 baths,555339,,Grandview-Woodland,49.27036,-123.06444,Entire home/apt,174,3,172,2023-11-26,1.83,2,55,34,23-156386
10992078,Guest suite in Vancouver · ★4.73 · 2 bedrooms · 3 beds · 1 bath,37451224,,Dunbar Southlands,49.25315,-123.17653,Entire home/apt,119,28,170,2023-07-31,1.79,1,256,2,21-161027
11242550,Home in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,34594484,,Renfrew-Collingwood,49.25319,-123.03326,Private room,34,30,50,2023-12-05,0.56,3,90,7,
11261229,Guest suite in Vancouver · ★4.80 · 2 bedrooms · 6 beds · 2 baths,21294269,,Grandview-Woodland,49.27214050292969,-123.0706558227539,Entire home/apt,238,5,132,2023-10-29,1.41,3,321,15,23-156724
11393844,Home in Vancouver · ★4.95 · 3 bedrooms · 3 beds · 1.5 baths,14054756,,Downtown Eastside,49.27779,-123.08743,Entire home/apt,276,2,141,2023-10-26,1.54,1,141,11,23-212368
11401593,Guest suite in Vancouver · ★4.99 · 2 bedrooms · 2 beds · 1 bath,9567509,,Kitsilano,49.25919,-123.16995,Entire home/apt,299,5,183,2023-11-26,1.96,1,351,13,23-156703
11512985,Guesthouse in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,60671485,,Riley Park,49.2477,-123.11188,Entire home/apt,180,5,157,2023-11-28,1.68,1,290,17,23-156276
11548616,Guest suite in Vancouver · ★4.92 · Studio · 1 bed · 1 bath,22893837,,Hastings-Sunrise,49.28024,-123.04351,Entire home/apt,104,3,207,2023-11-23,2.26,1,185,45,23-156395
11638140,Home in Vancouver · ★4.97 · 3 bedrooms · 3 beds · 2 baths,55967577,,Kitsilano,49.26907,-123.17436,Entire home/apt,600,3,154,2023-11-25,1.69,1,272,25,22-156078
11677580,Condo in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,9131668,,Downtown,49.27928,-123.1249,Entire home/apt,165,30,153,2023-11-16,1.62,1,52,27,23-157823
11906047,Home in Vancouver · ★4.89 · 2 bedrooms · 3 beds · 1 bath,54545860,,Kensington-Cedar Cottage,49.24993,-123.0749,Entire home/apt,210,2,173,2023-11-24,1.84,1,261,27,23-156334
11941603,Townhouse in Vancouver · ★4.95 · 1 bedroom · 2 beds · 1 private bath,63753823,,Kitsilano,49.26999,-123.16867,Private room,76,1,191,2020-03-19,2.06,1,65,0,20-161185
11944311,Home in Vancouver · ★4.80 · 3 bedrooms · 4 beds · 1 bath,20053005,,Renfrew-Collingwood,49.25706,-123.04184,Entire home/apt,145,1,20,2023-11-15,3.97,4,58,20,23-245850
11950920,Home in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,36040844,,West Point Grey,49.27017,-123.20673,Entire home/apt,135,4,223,2023-12-08,2.43,4,245,37,23-156302
12020603,Home in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,13397248,,Kensington-Cedar Cottage,49.24394521133688,-123.08003079146147,Private room,71,1,18,2023-02-25,1.15,6,323,6,23-158371
12245225,Rental unit in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1 bath,4484250,,Kitsilano,49.27235,-123.16137,Entire home/apt,110,30,52,2022-09-30,0.56,4,41,0,
12285968,Home in Vancouver · ★4.79 · 2 bedrooms · 3 beds · 1 bath,2890760,,Kensington-Cedar Cottage,49.2495,-123.08574,Entire home/apt,141,1,110,2023-12-12,8.31,1,254,108,23-158692
12304783,Home in Vancouver · ★4.94 · 2 bedrooms · 3 beds · 2 baths,66346226,,Hastings-Sunrise,49.27648,-123.04172,Entire home/apt,140,2,210,2023-12-10,3.29,1,66,50,24-157658
12336968,Home in Vancouver · ★4.81 · 4 bedrooms · 5 beds · 2 baths,113740248,,Kensington-Cedar Cottage,49.25291,-123.08406,Entire home/apt,3500,2,62,2023-08-22,0.68,1,262,9,23-156428
12423800,Home in Vancouver · ★4.86 · 3 bedrooms · 4 beds · 1 bath,67199819,,Dunbar Southlands,49.24887,-123.18715,Entire home/apt,425,5,99,2023-09-04,1.07,1,117,10,19-162870
12472482,Home in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 private bath,7308133,,Arbutus Ridge,49.24674,-123.16046,Private room,65,2,93,2021-01-31,1.02,2,102,0,22-156407
12522460,Rental unit in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,30064922,,Fairview,49.26274,-123.12739,Private room,118,2,80,2023-11-30,0.87,2,69,18,23-156688
12561247,Rental unit in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 private bath,726292,,Fairview,49.26727,-123.14131,Private room,151,2,229,2023-10-08,2.51,1,230,35,23-156288
12611121,Guesthouse in Vancouver · ★4.76 · 3 bedrooms · 5 beds · 1 bath,2452257,,Marpole,49.2153,-123.14121,Entire home/apt,190,30,75,2022-10-10,0.81,1,191,0,22-156538
12728177,Rental unit in Vancouver · ★4.74 · Studio · 1 bed · 1 bath,37818642,,West End,49.27806,-123.1346,Entire home/apt,195,30,68,2019-09-23,0.74,1,100,0,18-552285
12762068,Rental unit in Vancouver · ★4.55 · 1 bedroom · 2 beds · 1 shared bath,24738659,,Riley Park,49.24008,-123.10189,Private room,115,5,58,2023-09-23,0.65,2,365,23,23-157245
12798674,Guest suite in Vancouver · ★4.92 · 1 bedroom · 2 beds · 1 bath,30942340,,South Cambie,49.25348,-123.12639,Entire home/apt,239,3,120,2023-10-06,1.31,1,324,21,23-156745
12815958,Rental unit in Vancouver · ★4.75 · 2 bedrooms · 2 beds · 1 bath,69754890,,Marpole,49.21037,-123.11773,Entire home/apt,114,30,79,2023-10-20,0.87,3,174,4,19-104632
12853613,Loft in Vancouver · ★4.68 · 2 bedrooms · 2 beds · 1 bath,70229779,,Downtown Eastside,49.28374,-123.10238,Entire home/apt,251,2,269,2023-12-02,2.95,1,248,40,22-156801
13000591,Home in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,19475867,,Marpole,49.21434,-123.13249,Private room,95,3,53,2023-09-25,0.59,1,364,8,24-157261
13131513,Home in Vancouver · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,8979425,,Grandview-Woodland,49.27461,-123.06452,Private room,72,30,124,2023-12-01,1.38,4,140,3,23-280937
13350002,Home in Vancouver · ★4.79 · 2 bedrooms · 3 beds · 1 bath,69139395,,Riley Park,49.24975,-123.10195,Entire home/apt,150,4,137,2023-10-29,1.53,4,90,19,23-156902
13361855,Home in Vancouver · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,412802,,Arbutus Ridge,49.24775,-123.16692,Private room,78,1,352,2023-11-28,3.86,2,266,73,23-156599
13416108,Loft in Vancouver · ★4.87 · 2 bedrooms · 2 beds · 2 baths,16750396,,Downtown Eastside,49.28259,-123.10313,Entire home/apt,266,2,333,2023-10-26,3.65,2,351,20,23-156514
13525164,Rental unit in Vancouver · ★4.91 · Studio · 1 bed · 1 bath,3593825,,West End,49.28235,-123.13587,Entire home/apt,99,30,136,2023-10-30,1.49,1,174,5,
13606952,Rental unit in Vancouver · ★4.84 · 1 bedroom · 2 beds · 1 bath,78736948,,Downtown,49.27964,-123.10663,Entire home/apt,140,2,58,2023-10-22,2.63,1,125,36,23-157829
13607164,Guest suite in Vancouver · ★4.86 · 1 bedroom · 2 beds · 1 bath,1743089,,Kensington-Cedar Cottage,49.25814,-123.07511,Entire home/apt,145,30,65,2023-08-22,0.72,1,153,6,
13621955,Townhouse in Vancouver · ★4.70 · 5 bedrooms · 7 beds · 3.5 baths,77270999,,West Point Grey,49.27216,-123.20664,Entire home/apt,493,2,46,2023-12-01,1.29,1,55,32,23-157250
13669501,Boutique hotel in Vancouver · ★4.65 · 1 bedroom · 2 beds · 1 private bath,79499769,,Downtown,49.27941,-123.11725,Private room,280,1,95,2023-10-29,1.05,1,107,16,Exempt
13673539,Home in Vancouver · ★4.79 · 1 bedroom · 2 beds · 1 bath,79403774,,Kensington-Cedar Cottage,49.25976,-123.06033,Entire home/apt,98,1,129,2023-10-21,1.44,3,316,16,20-161117
13684395,Guesthouse in Vancouver · ★4.73 · 2 bedrooms · 1 bed · 1 bath,7284653,,Hastings-Sunrise,49.27669,-123.05378,Entire home/apt,115,1,49,2023-09-26,0.77,1,54,14,23-157163
13701691,Home in Vancouver · ★4.73 · Studio · 1 bed · 1 bath,20664187,,Kensington-Cedar Cottage,49.24032,-123.06304,Entire home/apt,90,1,453,2023-11-08,4.99,1,59,49,22-156129
13766869,Rental unit in Vancouver · ★4.92 · Studio · 1 bed · 1 bath,9809769,,Downtown,49.27975,-123.11984,Entire home/apt,115,30,71,2023-11-21,0.79,3,285,7,Exempt
13829747,Home in Vancouver · ★4.82 · 2 bedrooms · 2 beds · 1 bath,81543148,,Mount Pleasant,49.2611,-123.11037,Entire home/apt,180,2,320,2023-11-26,3.54,2,109,30,23-157106
13991632,Rental unit in Vancouver · ★4.63 · 2 bedrooms · 2 beds · 1 bath,5887919,,Mount Pleasant,49.26399259999999,-123.0820291,Entire home/apt,170,1,30,2023-08-30,3.21,1,64,30,23-195762
13994841,Condo in Vancouver · ★4.74 · 1 bedroom · 4 beds · 1 bath,16190613,,Downtown,49.28437,-123.11711,Entire home/apt,142,30,176,2022-09-19,1.97,1,179,0,18-550252
14015267,Rental unit in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,66638660,,West End,49.28894,-123.1336,Entire home/apt,300,3,53,2023-10-23,0.59,1,177,4,22-323685
14029073,Home in Vancouver · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,13480596,,Hastings-Sunrise,49.28953,-123.04178,Private room,100,1,60,2020-10-12,0.67,3,269,0,22-156492
14074932,Rental unit in Vancouver · ★4.89 · 2 bedrooms · 2 beds · 1 bath,69754890,,Marpole,49.21343,-123.11357,Entire home/apt,90,30,45,2021-08-28,0.5,3,128,0,19-104633
14077912,Home in Vancouver · ★4.79 · 1 bedroom · 1 bed · 1 bath,84608877,,Dunbar Southlands,49.25618,-123.19529,Entire home/apt,250,4,66,2021-10-23,0.74,2,311,0,21-157050
14107152,Rental unit in Vancouver · ★4.54 · 1 bedroom · 2 beds · 1 bath,84953548,,Kensington-Cedar Cottage,49.23372,-123.07703,Entire home/apt,120,1,138,2023-10-09,1.54,1,353,23,19-237178
14112422,Guest suite in Vancouver · ★4.81 · Studio · 1 bed · 1 bath,63676271,,Downtown,49.27791,-123.12252,Entire home/apt,135,5,121,2023-10-29,1.35,1,51,7,23-156401
14180277,Home in Vancouver · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,8979425,,Grandview-Woodland,49.27363,-123.06443,Private room,54,2,91,2023-12-12,1.01,4,49,11,23-280937
14248978,Home in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,78932005,,Downtown Eastside,49.27904,-123.09246,Entire home/apt,110,3,263,2023-11-01,2.94,1,40,27,23-156322
14261655,Home in Vancouver · ★4.42 · 1 bedroom · 1 bed · 1 private bath,13884145,,Kensington-Cedar Cottage,49.23586,-123.06635,Private room,56,30,81,2019-03-07,0.91,4,253,0,19-161155
14296335,Home in Vancouver · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,79403774,,Kensington-Cedar Cottage,49.26196,-123.05811,Private room,61,1,279,2023-12-08,3.15,3,329,43,20-161117
14320418,Home in Vancouver · ★4.56 · 1 bedroom · 1 bed · 1 bath,54414133,,Killarney,49.23108,-123.02945,Entire home/apt,58,2,186,2023-11-24,2.08,1,134,46,23-157641
14406551,Rental unit in Vancouver · ★4.98 · 2 bedrooms · 2 beds · 2 baths,20025961,,Downtown,49.2786,-123.10777,Entire home/apt,332,3,65,2023-11-25,0.73,1,49,21,23-198833
14419998,Guest suite in Vancouver · ★4.96 · 1 bedroom · 1 bed · 1 bath,9575419,,Downtown Eastside,49.27729,-123.08774,Entire home/apt,150,30,91,2023-11-09,1.03,4,262,6,
14524029,Guest suite in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1 bath,83812330,,South Cambie,49.25442,-123.12548,Entire home/apt,104,4,112,2023-11-14,1.27,2,39,16,23-156670
14538753,Guest suite in Vancouver · ★4.85 · 2 bedrooms · 2 beds · 1 bath,10680381,,Kensington-Cedar Cottage,49.25423,-123.08951,Entire home/apt,166,30,247,2023-10-16,2.77,1,139,27,23-213669
14570210,Home in Vancouver · ★4.81 · Studio · 2 beds · 1 bath,8481351,,Kensington-Cedar Cottage,49.25758,-123.06673,Entire home/apt,80,2,420,2023-11-15,4.74,1,45,71,23-156662
14612693,Home in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 shared bath,13884145,,Kensington-Cedar Cottage,49.23369,-123.06612,Private room,60,30,102,2023-08-29,1.15,4,247,8,19-161155
14613217,Loft in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1 bath,8642328,,Mount Pleasant,49.26716317163536,-123.09802723448364,Entire home/apt,213,3,126,2023-11-16,1.43,1,273,35,24-157292
14613265,Home in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,13884145,,Kensington-Cedar Cottage,49.23388,-123.06472,Private room,55,30,65,2019-02-18,0.73,4,254,0,19-161155
14787418,Home in Vancouver · ★4.96 · 2 bedrooms · 3 beds · 1 bath,2789764,,Kitsilano,49.26446,-123.18001,Entire home/apt,190,1,255,2023-12-11,2.95,1,202,52,23-156619
14809328,Guest suite in Vancouver · ★4.84 · 2 bedrooms · 3 beds · 1 bath,82378240,,Kensington-Cedar Cottage,49.24911,-123.07706,Entire home/apt,110,2,272,2023-12-03,3.08,1,58,15,23-156493
14831774,Home in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,92655648,,Victoria-Fraserview,49.21121,-123.05598,Private room,51,30,100,2023-01-31,1.13,3,291,3,23-156304
14856847,Home in Vancouver · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,79403774,,Kensington-Cedar Cottage,49.2593,-123.05971,Private room,64,1,292,2023-10-12,3.31,3,301,14,20-161117
14887513,Guest suite in Vancouver · ★4.90 · 2 bedrooms · 2 beds · 1 bath,71759229,,Hastings-Sunrise,49.26612,-123.03956,Entire home/apt,110,4,271,2023-10-04,3.09,1,82,22,24-157417
14929609,Rental unit in Vancouver · ★4.55 · 1 bedroom · 2 beds · 1.5 baths,93854755,,Kitsilano,49.26605,-123.15106,Entire home/apt,100,30,47,2023-02-01,0.53,1,237,1,
15008574,Rental unit in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,82695760,,Kitsilano,49.26774,-123.17773,Entire home/apt,115,4,171,2023-12-11,1.95,1,63,35,23-156370
15041985,Guest suite in Vancouver · ★4.75 · 1 bedroom · 1 bed · 1 bath,95032721,,Renfrew-Collingwood,49.25377,-123.04513,Entire home/apt,142,2,87,2023-09-27,0.99,1,362,19,22-156879
15043236,Guest suite in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,9575419,,Downtown Eastside,49.27926,-123.08715,Entire home/apt,150,30,110,2023-08-24,1.25,4,172,2,
15111957,Home in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,92655648,,Victoria-Fraserview,49.21308,-123.05564,Private room,69,30,62,2023-09-30,0.7,3,315,4,23-156304
15197174,Rental unit in Vancouver · ★4.91 · Studio · 1 bed · 1 bath,14520654,,Mount Pleasant,49.26143,-123.10964,Entire home/apt,104,3,375,2023-12-09,4.28,1,48,64,24-157515
15312395,Floor in Vancouver · ★4.78 · 2 bedrooms · 2 beds · 1 bath,97541929,,Dunbar Southlands,49.2543,-123.19622,Entire home/apt,151,30,63,2023-10-23,0.76,2,345,11,19-162750
15321958,Townhouse in Vancouver · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,2868175,,Kitsilano,49.26321,-123.16329,Private room,71,30,45,2023-09-10,0.54,2,364,1,
15329853,Home in Vancouver · ★4.88 · 7 bedrooms · 2 beds · 1 bath,36840363,,Renfrew-Collingwood,49.25117,-123.05318,Entire home/apt,240,1,177,2023-09-25,2.03,1,349,20,22-156176
15504479,Serviced apartment in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,85391618,,Downtown,49.274548,-123.127823,Entire home/apt,129,1,110,2023-12-11,5.3,1,109,65,23-157969
15514194,Home in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 private bath,99694720,,Oakridge,49.22821260966064,-123.11010184089851,Private room,98,1,68,2023-10-25,0.8,1,74,21,23-215256
15646460,Home in Vancouver · ★4.88 · 4 bedrooms · 8 beds · 3 baths,100287076,,South Cambie,49.25072,-123.11681,Entire home/apt,950,5,78,2023-12-07,0.9,1,149,18,23-156664
15648459,Home in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,598979,,Kitsilano,49.26851,-123.17557,Private room,160,2,36,2023-09-11,0.59,2,90,10,23-158044
15803843,Condo in Vancouver · ★4.99 · 2 bedrooms · 2 beds · 1 bath,97322503,,Kitsilano,49.26793,-123.16231,Entire home/apt,350,5,81,2023-11-04,0.97,1,259,16,23-156489
16026015,Guest suite in Vancouver · ★4.83 · 2 bedrooms · 4 beds · 1 bath,37361797,,Hastings-Sunrise,49.28457,-123.04419,Entire home/apt,150,1,389,2023-11-24,4.6,1,121,56,23-157031
16083491,Guest suite in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,100692916,,Hastings-Sunrise,49.28638,-123.02704,Entire home/apt,99,2,181,2023-11-12,2.21,1,76,31,23-156384
16166488,Home in Vancouver · ★4.65 · 1 bedroom · 2 beds · 1 bath,41010403,,Sunset,49.21784,-123.10492,Entire home/apt,89,1,78,2023-12-01,0.92,2,361,5,23-156330
16232948,Loft in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,14164109,,Downtown,49.27476,-123.12499,Entire home/apt,350,30,51,2023-08-11,0.62,1,297,5,
16233697,Guest suite in Vancouver · ★4.61 · 1 bedroom · 1 bed · 1 bath,92576846,,Kitsilano,49.26011,-123.16452,Entire home/apt,94,30,103,2023-06-30,1.21,2,221,4,22-156436
16243231,Rental unit in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,4184815,,Mount Pleasant,49.25824,-123.10429,Entire home/apt,153,2,148,2023-11-26,1.77,1,140,27,21-156388
16720749,Rental unit in Vancouver · ★4.92 · 2 bedrooms · 2 beds · 1 bath,24773349,,Mount Pleasant,49.25789,-123.09123,Entire home/apt,150,3,270,2023-12-01,3.23,1,56,40,22-155908
16929381,Condo in Vancouver · ★4.77 · 2 bedrooms · 2 beds · 2 baths,103785884,,Downtown,49.27716,-123.12927,Entire home/apt,199,3,44,2023-02-27,0.57,1,267,2,22-104511
16934327,Condo in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,25217605,,Downtown,49.27995,-123.10707,Entire home/apt,105,1,274,2023-11-26,3.33,1,161,45,22-156135
16973311,Rental unit in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,6944647,,Downtown,49.2792118,-123.1214803,Entire home/apt,184,1,78,2023-11-09,7.72,1,85,78,23-175548
17195893,Home in Vancouver · ★4.91 · 3 bedrooms · 3 beds · 2 baths,77267781,,Kensington-Cedar Cottage,49.23653,-123.07922,Entire home/apt,330,7,103,2023-09-21,1.26,1,169,9,23-156890
